uniqueId,batchId,createDate,email_ekeytierscore,phone_ekeytierscore,maid_ekeytierscore,lndob_ekeytierscore,mafpid_ekeytierscore,fname_ekeytierscore,lnmafpid_ekeytierscore
f8ba1d23-f4aa-4265-b825-ad81d9ff2b73,58f736b6-3052-4ebe-b8f4-bb0a54edee3b,2024-09-18 01:22:52,,,,,"1,100000,217924536,99000|1,100000,432048398,99000|1,100000,774322410,99000|1,100000,3764535,97000|1,100000,128646318,96000|1,100000,6138437035,96000|1,100000,593450780,95000|1,100000,244623138,95000|0,0,1078608108,88000|0,0,3277970329,88000|0,0,9174196782,88000|0,0,10412146168,88000|3,81620,9917940229,88000|1,100000,168736419,99000|1,100000,523014708,97000|1,100000,1152425713,99000|1,100000,1220042909,99000|1,100000,765445788,99000|1,100000,4430317456,99000|1,100000,8816096619,99000|1,100000,10043343097,99000|1,100000,27507529,98000|1,100000,572612174,98000|1,100000,157089772,98000|1,100000,139798628,98000|1,100000,635806322,98000|1,100000,6149607158,98000|1,100000,405353701,96000|1,100000,909051080,94000|1,100000,516202167,93000|1,100000,15949198,88000|1,100000,467136079,88000|1,100000,379450560,83000|1,100000,371224233,80000|1,100000,4542003261,80000|1,100000,161689705,79000|1,100000,6183624888,79000|1,100000,218411113,78000|1,100000,842541747,78000|1,100000,957074573,76000|1,100000,168079747,75000|0,0,752525326,88000|0,0,5669922783,88000|0,0,7223072567,88000|0,0,7824168077,88000|0,0,8127241308,88000|0,0,8148842539,88000|0,0,8281739729,88000|0,0,8369398895,88000|0,0,131901199,88000|0,0,140416306,88000|0,0,205860335,88000|0,0,974757171,88000|0,0,5456103881,88000|0,0,5729050981,88000|0,0,6888169155,88000|0,0,7050393978,88000|0,0,7057944763,88000|0,0,7074569641,88000|0,0,8591731084,88000|0,0,8747497366,88000|0,0,8881965189,88000|0,0,10741803018,88000|0,0,11057913866,88000|0,0,14263438453,88000|0,0,916051920,86000|0,0,9437920345,85000|4,36219,14249058574,88000|4,34563,3346535429,87000|1,100000,1156849937,99000|1,100000,109725276,98000|1,100000,5135330954,98000|1,100000,8581565537,98000|1,100000,64816246,98000|1,100000,150303910,98000|1,100000,153391853,98000|1,100000,291113668,98000|1,100000,404536926,98000|1,100000,805771800,98000|1,100000,189593080,97000|1,100000,2435890552,97000|1,100000,60656622,96000|1,100000,62789454,95000|1,100000,263445569,94000|1,100000,359546533,88000|1,100000,1165218297,88000|1,100000,359742722,87000|1,100000,774323645,86000|1,100000,255094492,86000|1,100000,4607247767,86000|1,100000,5293573058,86000|1,100000,768745156,84000|0,0,6727764215,88000|0,0,103162004,88000|0,0,581163983,88000|0,0,722744373,88000|0,0,3292671526,88000|0,0,3344562435,88000|0,0,6521479540,88000|0,0,9824728349,88000|0,0,9825635319,88000|0,0,10917898835,88000|0,0,13591627400,88000|4,46187,6400679069,88000",,
435c3cbc-ea3f-4e3c-a7da-c906adadba34,58f736b6-3052-4ebe-b8f4-bb0a54edee3b,2024-09-18 01:22:52,,,,,"1,100000,66525219,98000|1,100000,149809592,98000|1,100000,683678688,97000|1,100000,766764204,97000|1,100000,164148963,96000|1,100000,26713970,92000|1,100000,5843376079,86000|1,100000,121818873,79000|1,100000,1127238570,78000|0,0,10547069777,88000|0,0,10628218284,88000|1,100000,7993637735,99000|1,100000,917250062,98000|1,100000,945070260,98000|1,100000,239830456,96000|1,100000,796073788,96000|1,100000,2939169,93000|1,100000,201261967,91000|1,100000,9460697051,84000|1,100000,4429374144,98000|1,100000,5867388204,97000|1,100000,1183172687,96000|1,100000,8019510129,96000|1,100000,505284685,91000|1,100000,52857267,99000|1,100000,1277966016,99000|1,100000,112193482,98000|1,100000,579998652,98000|1,100000,95765155,74000",,
bd9bcab2-2e50-4814-a54b-3719a75fae3b,58f736b6-3052-4ebe-b8f4-bb0a54edee3b,2024-09-18 01:22:52,,,,,,,
f4c363c3-8908-409c-b1ed-d5e7a6efb386,58f736b6-3052-4ebe-b8f4-bb0a54edee3b,2024-09-18 01:22:52,,,,,"1,100000,46777667,99000|1,100000,203800279,99000|1,100000,677755590,99000|1,100000,614736006,98000|1,100000,4342886446,93000|1,100000,444163440,81000|0,0,4011959848,88000|3,88346,4690916548,88000|1,100000,107567259,99000|1,100000,748540849,99000|1,100000,995107058,99000|1,100000,4481687211,99000|1,100000,4689953,98000|1,100000,1039645365,97000|1,100000,1235842586,97000|1,100000,226822497,88000|1,100000,7715397807,87000|0,0,889211528,88000|0,0,5276301122,88000|0,0,6194958495,88000|3,58553,9798383040,88000|1,100000,321946980,99000|1,100000,874311460,98000|1,100000,321824082,96000|1,100000,6952385194,88000|1,100000,104907953,82000|1,100000,862493411,82000|1,100000,164575717,80000|0,0,5798417738,88000|0,0,7109529552,88000|0,0,1262138841,84000|1,100000,30206093,99000|1,100000,52395556,96000|1,100000,59782805,96000|1,100000,119222689,95000|1,100000,1324182237,86000|0,0,949663231,88000|0,0,5380964179,88000|0,0,834161988,88000|0,0,923695011,87000|0,0,9038740456,87000|3,72755,9803486328,88000|3,56690,1266531658,88000",,
1e3c0d51-ea05-4b56-84bc-ca4cc22edef2,58f736b6-3052-4ebe-b8f4-bb0a54edee3b,2024-09-18 01:22:52,,,,,,,
